complaint_id,complaint_type,address,street_number,direction,street_name,street_type,inspector,complaint_date,inspection_log,data_source,modified_date,location.type,location.coordinates,complaint_detail,community_area
601295751,NOISE COMPLAINT,5535 N LYNCH AVE,5535,N,LYNCH,AVE,417325,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18473220 17-JAN-23 14:20:00] ON JANUARY 17, 2023, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 5535 N. LYNCH AVE. INSPECTOR BARNES ARRIVED AT 1:55PM TO ATTEMPT TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT. THE COMPLAINANT DID NOT ANSWER INSPECTOR BARNES? CALL OR RESPOND TO HIS VOICE MAIL MESSAGE.ACCORDING TO THE CITY OF CHICAGO?S 311 SYSTEM, THE COMPLAINANT STATED LOUD NOISES WERE EMANATING FROM EQUIPMENT CONNECTED TO THE INDUSTRIAL BUILDING LOCATED AT THE ABOVE LISTED ADDRESS. THE COMPLAINANT STATED THE NOISES OCCURRED CONTINUOUSLY THROUGHOUT THE DAY AND N OUGHT AND WERE MOST DISTURBING DURING THE OVERNIGHT HOURS.FOLLOWING HIS ATTEMPT TO CONTACT THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTOS A  B). DURING THE SURVEY, INSPECTOR BARNES OBSERVED BOTH THE NOISE AND THE EQUIPMENT AT THE CENTER OF THE COMPLAINT (PHOTOS C  D). INSPECTOR BARNES ALSO OBSERVED INCIDENTAL NOISE RESULTING FROM ADJACENT VEHICLE/CTA/AIRPLANE TRAFFIC IN THE AREA. HOWEVER, WHEN THE SPORADIC ADJACENT NOISES WERE NOT PRESENT, THE NOISE AT THE CENTER OF THE COMPLAINT WAS CLEARLY AUDIBLE. INFORMATIONAL NOISE METER READINGS TAKEN FROM THE PUBLIC WAY AT A DISTANCE OF ONE HUNDRED FEET (PHOTO E), USING A FRESHLY CALIBRATED CASELLA CEL-62X SOUND LEVEL METER, REVEALED THE EQUIPMENT TO BE EMANATING NOISE AT AN AVERAGE DECIBEL LEVEL OF 60DB(A) (PHOTOS F). THIS EXCEEDS THE ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.FOLLOWING THE SURVEY, INSPECTOR BARNES SPOKE WITH THE OWNER OF THE PROPERTY AT THE CENTER OF THE COMPLAINT. THE PROPERTY OWNER STATED THEY WERE NOT AWARE OF COMPLAINTS MADE AGAINST THEIR SITE. THE PROPERTY OWNER STATED A FRIEND WAS TEMPORARILY STAGING THE EQUIPMENT AT THE CENTER OF THE COMPLAINT AT THEIR LOCATION. THE PROPERTY OWNER STATED THE EQUIPMENT AT THE CENTER OF THE COMPLAINT WOULD BE REMOVED BY THE WEEKEND. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE PROPERTY OWNER.AS THE COMPLAINANT DID NOT RESPOND TO INSPECTOR BARNES, NO FOLLOW UP COULD BE CONDUCTED. LATER IN THE WORK WEEK, THE COMPLAINANT CONTACTED INSPECTOR BARNES. INSPECTOR BARNES REVIEWED THE FINDINGS OF THE INSPECTION WITH THE COMPLAINANT. THE COMPLAINANT DOUBTED THE RESOLUTION PROPOSED BY THE PROPERTY OWNER WOULD BE ADHERED TO AND REQUESTED A FOLLOW UP SITE VISIT BY CDPH.",DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.75971698, 41.981594]",,11
601295641,CONSTRUCTION AND DEMOLITION,1726 W CATALPA AVE,1726,W,CATALPA,AVE,84397,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18467480 17-JAN-23 13:21:00] ON JANUARY 17, 2023 DEPARTMENT OF PUBLIC HEALTH INSPECTOR DWIGHT T-KILGORE RESPONDED TO A 311 COMPLAINT AT 1726 W. CATALPA AVE. ABOUT A CONSTRUCTION AND DEMOLITION ISSUE (INDOORS) UPON ARRIVING AT THE ABOVE ADDRESS I NOTICE A STOP WORK ORDER NOTICE FORM THE DEPARTMENT OF BUILDINGS I HEARD SOMEONE WORKING INSIDE, I KNOCKED ON THE DOOR NO ONE CAME I AM REFERRING THIS OVER TO THE DEPARTMENT OF BUILDINGS.",DEPT. OF PUBLIC HEALTH,2023-01-21T00:00:00.000,Point,"[-87.673305007, 41.981813983]",,77
601295723,NOISE COMPLAINT,4911 N KEDZIE AVE,4911,N,KEDZIE,AVE,417325,2023-01-17T00:00:00.000,[INSPECTION LOG #: 18473250  ] REPEAT COMPLAINT. SEE SR#: 601288791 FOR COMPLAINT INSPECTION REPORTS.,DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.708159977, 41.970638014]",,14
601295648,VEHICLE IDLING WORK ORDER,3042 S SHIELDS AVE,3042,S,SHIELDS,AVE,8386,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18441345 17-JAN-23 14:50:00] I INVESTIGATED AN ANONYMOUS COMPLAINT ALLEGING THAT THERE WAS A NUISANCE FROM A SEMI-TRAILER TRUCK THAT IDLES FOR HOURS AT APPROXIMATELY 5:37 A.M. EVERY MORNING WHILE MAKING DELIVERIES AT OR NEAR A 3042 S SHIELDS AVENUE. AT THE TIME OF THIS INSPECTION I OBSERVED A LARGE OR SMALL TRUCKS DELIVERING ITEMS IN THE AREA. I HAD NO TELEPHONE NUMBER, NAMES OR OTHER INFORMATION TO INVESTIGATE FURTHER.",DEPT. OF PUBLIC HEALTH,2023-01-17T00:00:00.000,Point,"[-87.635509999, 41.838410013]",,34
601296255,AIR POLLUTION WORK ORDER,4525 S CHAMPLAIN AVE,4525,S,CHAMPLAIN,AVE,84397,2023-01-18T00:00:00.000,"[INSPECTION LOG #: 18467486 18-JAN-23 11:45:00] ON JANUARY 18, 2023 DEPARTMENT OF PUBLIC HEALTH INSPECTOR DWIGHT T-KILGORE RESPONDED TO A 311 COMPLAINT AT 4535 S. CHAMPLAIN AVE. ABOUT AIR POLLUTION DUST AND OR ODOR (MOLD INDOOR) I TRIED CALLING THE COMPLAINANT AND DID NOT RECEIVE A CALL BACK UNTIL LATER AFTER I WAS AT THE ABOVE ADDRESS AND WAS TOLD BY HER THE COMPLAINANT THAT SHE HAS MOLD IN AN APARTMENT AT 2701 S. DEARBORN ST. SHE INFORMED ME THAT THE DEPARTMENT OF BUILDINGS WAS THERE AND TOOK PICTURES AND INFORMED HER THAT (WE) THE DEPARTMENT OF PUBLIC HEALTH (ENVIRONMENT) WOULD HAVE TO COME IN A PULL SAMPLES OR SHE WOULD HAVE TO SAMPLE DO IT AND PAY FOR THEM TO BE ANALYZED, I WILL REFER THIS TO THE DEPARTMENT OF BUILDINGS.",DEPT. OF PUBLIC HEALTH,2023-01-21T00:00:00.000,Point,"[-87.60948704, 41.812367985]",,38
601296348,AIR POLLUTION WORK ORDER,5492 N NORTHWEST HWY,5492,N,NORTHWEST,HWY,10937,2023-01-18T00:00:00.000,"[INSPECTION LOG #: 18466805 20-JAN-23 12:15:00] ORION INDUSTRIES 5492 N. NORTHWEST HIGHWAYIN RESPONSE TO A COMPLAINT, I ARRIVED TO THE AREA OF NORTHWEST HIGHWAY AND MASON AVENUE AND CANVASSED FOR PLASTIC ODORS IN THE AIR FROM ORION INDUSTRIES. THE ORION INDUSTRIES FACILITY APPLIES TEFLON COATINGS TO VARIOUS PRODUCTS AND USES HIGH TEMP OVENS TO CURE THE MATERIAL. UPON ARRIVAL TO THE AREA MILD CHEMICAL ODORS WERE DETECTED NEAR MASON AVE AND NORTHWEST HIGHWAY IN THE PARKING LOT OF ADJACENT BUSINESS SOUTH OF ORION INDUSTRIES. THE ODOR DETECTED WAS NOT PUNGENT AT THE TIME OF THE INSPECTION AND DISSIPATED IN THE AIR. WINDS WERE NNE AT APPROX.. 11 MPH. (WEATHER.COM)",DEPT. OF PUBLIC HEALTH,2023-01-20T00:00:00.000,Point,"[-87.777464989, 41.97988099]",,11
601296248,NOISE COMPLAINT,1332 W HENDERSON ST,1332,W,HENDERSON,ST,417325,2023-01-18T00:00:00.000,"[INSPECTION LOG #: 18473692 19-JAN-23 09:00:00] ON JANUARY 19, 2023, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 1332 W. HENDERSON ST. INSPECTOR BARNES ARRIVED AT 8:40AM TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT.THE COMPLAINANT STATED LOUD NOISES WERE EMANATING FROM CONSTRUCTION OPERATIONS OCCURRING IN THE VICINITY OF THE RESIDENTIAL BUILDING LOCATED AT THE ABOVE LISTED ADDRESS. THE COMPLAINANT STATED THE NOISES OCCURRED THROUGHOUT THE DAY AND WERE MOST DISTURBING DURING THE DAYTIME HOURS. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTOS A  B). DURING THE SURVEY, INSPECTOR BARNES DID NOT OBSERVE THE SOUND OR DETECT A POTENTIAL SOURCE FOR THE SOUND. ADDITIONALLY, INFORMATIONAL NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS WERE WITHIN ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.CDPH DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.662821006, 41.942740987]",,6
601296257,AIR POLLUTION WORK ORDER,7300 S SOUTH SHORE DR,7300,S,SOUTH SHORE,DR,13776,2023-01-18T00:00:00.000,"[INSPECTION LOG #: 18448083 18-JAN-23 12:00:00] COMPLAINT RESPONSE DUE TO ?AIR POLLUTION, ODOR OR DUST?.

THIS IS A MOSTLY RESIDENTIAL AREA WITH NO DUSTY ACTIVITIES
EVIDENT. 

PHOTO A) INTERSECTION AT PROVIDED ADDRESS

I CALLED THE COMPLAINANT, NO ANSWER.",DEPT. OF PUBLIC HEALTH,2023-01-18T00:00:00.000,Point,"[-87.560878958, 41.763729016]",,43
601296250,TOXICS HAZARDOUS MATERIALS WORK ORDER,1420 N LAMON AVE,1420,N,LAMON,AVE,10937,2023-01-18T00:00:00.000,"[INSPECTION LOG #: 18462549 18-JAN-23 14:15:00] IN RESPONSE TO A COMPLAINT, I ARRIVED TO 1420 N. LAMON AND OBSERVED RC INDUSTRIES, A METAL PLATING FACILITY. THE FACILITY IS A PLATING SHOP SPECIALIZING IN ZN PHOSPHATE, BLACK CHROME FINISHING AS AND TIN METAL FINISHING. UPON ARRIVAL TO THE SITE NO VISIBLE EMISSIONS OR ANY OTHER AIR POLLUTANTS DETECTED FROM THE FACILITY. I INTERVIEWED LEE, FOREMAN AND REQUESTED APPLICABLE BUSINESS RECORDS FOR REVIEW. THE FACILITY HAS A CURRENT CITY OF CHICAGO BUSINESS LICENSE AND A 2023 CERTIFICATE OF OPERATION. THE FACILITY HAS SEVERAL PLATING TANKS AND BATHS ON TWO PLATING LINES. THE FACILITY ALSO UTILIZES A WASTE WATER FILTRATION SYSTEM THAT IS PERMITTED MONITORED BY THE METROPOLITAN WATER RECLAMATION DISTRICT OF ILLINOIS. WASTEWATER IS TREATED AT THIS SITE AND PROPERLY DISCHARGED PER MWRD STANDARDS. NO WASTE IN DUMPED INTO THE SEWER SYSTEM AS ALLEGED IN THIS COMPLAINT.",DEPT. OF PUBLIC HEALTH,2023-01-20T00:00:00.000,Point,"[-87.748978002, 41.90657999]",,25
601296259,AIR POLLUTION WORK ORDER,5480 N NORTHWEST HWY,5480,N,NORTHWEST,HWY,10937,2023-01-18T00:00:00.000,"[INSPECTION LOG #: 18466809 20-JAN-23 12:15:00] ORION INDUSTRIES 5480 AND 5492 N. NORTHWEST HIGHWAYIN RESPONSE TO A COMPLAINT, I ARRIVED TO THE AREA OF NORTHWEST HIGHWAY AND MASON AVENUE AND CANVASSED FOR PLASTIC ODORS IN THE AIR FROM ORION INDUSTRIES. THE ORION INDUSTRIES FACILITY APPLIES TEFLON COATINGS TO VARIOUS PRODUCTS AND USES HIGH TEMP OVENS TO CURE THE MATERIAL. UPON ARRIVAL TO THE AREA MILD CHEMICAL ODORS WERE DETECTED NEAR MASON AVE AND NORTHWEST HIGHWAY IN THE PARKING LOT OF ADJACENT BUSINESS SOUTH OF ORION INDUSTRIES. THE ODOR DETECTED WAS NOT PUNGENT AT THE TIME OF THE INSPECTION AND DISSIPATED IN THE AIR. WINDS WERE NNE AT APPROX.. 11 MPH. (WEATHER.COM)",DEPT. OF PUBLIC HEALTH,2023-01-20T00:00:00.000,Point,"[-87.777464989, 41.97988099]",,11
601296251,ASBESTOS WORK ORDER,2420 W TOUHY AVE,2420,W,TOUHY,AVE,379542,2023-01-18T00:00:00.000,"[INSPECTION LOG #: 18480151 18-JAN-23 13:45:00] ON JANUARY 18, 2023 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR JOHN SINGLER CONDUCTED AN INSPECTION AT 2420 W. TOUHY, CHICAGO, IL. THE INSPECTION WAS CONDUCTED BASED UPON A COMPLAINT BY A CONTRACTOR WORKING WITHIN THE BUILDING WHO PROVIDED PHOTOGRAPHS OF SUSPECTED MOLD ON THE WALLS WITHIN THE BUILDING. THE REPORTING INSPECTOR MET WITH OFFICIALS OF THE PROPERTY AND AN INSPECTION OF THE HALLWAY CORRIDORS WAS CONDUCTED. OTHER AREAS OF THE BUILDING WERE IN USE AT THE TIME OF THE INSPECTION AND IT WAS NOT APPROPRIATE TO ENTER OTHER AREAS OF THE FACILITY AT THAT TIME. PHOTOGRAPHS PROVIDED BY THE CONTRACTOR SHOWED A BLACKISH COATING ON WHITE WALLS, SOMEWHERE WITHIN THE BUILDING. THE REPORTING INSPECTOR REFERRED THE MATTER TO THE CHICAGO DEPARTMENT OF BUILDINGS AND TO CDPH EMERGENCY RESPONSE, FOR FURTHER ACTION.",DEPT. OF PUBLIC HEALTH,2023-01-24T00:00:00.000,Point,"[-87.691046456, 42.012322091]",,2
601296254,CONSTRUCTION AND DEMOLITION,2772 E 75TH ST,2772,E,75TH,ST,13776,2023-01-18T00:00:00.000,"[INSPECTION LOG #: 18448248 18-JAN-23 13:00:00] COMPLAINT RESPONSE DUE TO ?CONSTRUCTION  DEMOLITION?.

THIS IS A RESIDENTIAL BUILDING WITH NO ACTIVITIES EVIDENT. 

PHOTO A) BUILDING AT PROVIDED ADDRESS

I MET THE COMPLAINANT -SHE DESCRIBED, ACTIVITIES WITHIN THE
BUILDING THAT DID NOT FALL WITHIN THE CDPH SCOPE OF RESPONSIBILITY. I GAVE ADVISED HER TO CONTACT DCAB FOR
POSSIBLE UNPERMITTED WORK.",DEPT. OF PUBLIC HEALTH,2023-01-18T00:00:00.000,Point,"[-87.55640604, 41.761437991]",,43
601296710,WATER POLLUTION,4721 S LARAMIE AVE,4721,S,LARAMIE,AVE,84397,2023-01-19T00:00:00.000,"[INSPECTION LOG #: 18471014 20-JAN-23 12:32:00] ON JANUARY 20, 2023 DEPARTMENT OF PUBLIC HEALTH INSPECTOR DWIGHT T-KILGORE RESPONDED TO A 311 COMPLAINT AT 4721 S. LARAMIE AVE. ABOUT SPILLS OR DUMPING IN THE NATURAL WATER WAY (GAS BEING POURED INTO THE SEWER) UPON ARRIVING AT THE ABOVE ADDRESS I WALKED AROUND AND LOOKED INTO SEVERAL SEWERS IN FRONT AND BACK OF THE ABOVE ADDRESS I DID NOT NOTICE OR SMELL ANY GAS IN THEM.",DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.752647012, 41.806845987]",,56
601297253,NOISE COMPLAINT,1121 N STATE ST,1121,N,STATE,ST,417325,2023-01-20T00:00:00.000,"[INSPECTION LOG #: 18474602 20-JAN-23 12:10:00] ON JANUARY 20, 2023, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 1121 N. STATE ST. INSPECTOR BARNES ARRIVED AT 11:20AM TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT.THE COMPLAINANT STATED LOUD NOISES WERE EMANATING FROM UNKNOWN SOURCE IN THE AREA AROUND THE ABOVE LISTED ADDRESS. THE COMPLAINANT STATED OTHER CITY OF CHICAGO DEPARTMENT REPRESENTATIVES HAD CONDUCTED INSPECTIONS AND SEEMED TO IDENTIFY 4 E. ELM ST. AS A POTENTIAL SOURCE OF THE NOISE. THE COMPLAINANT STATED THE NOISES OCCURRED INTERMITTENTLY THROUGHOUT THE DAY AND NIGHT AND WERE MOST DISTURBING DURING THE OVERNIGHT HOURS. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTOS A  B). DURING THE SURVEY, INSPECTOR BARNES DID NOT OBSERVE THE SOUND OR DETECT A POTENTIAL SOURCE FOR THE SOUND. HOWEVER, ALSO DURING THE SURVEY, INSPECTOR BARNES DID OBSERVE A CONTINUOUS NOISE EMANATING FROM 4 E. ELM ST. DURING A SURVEY OF THE PROPERTY?S PERIMETER (PHOTOS C, D, E  F), INSPECTOR BARNES DID OBSERVE NOISE EMANATING FROM A GRATE ON THE SOUTHEASTERN EDGE OF THE BUILDING (PHOTO G). INSPECTOR BARNES ALSO OBSERVED EXTENSIVE NOISE RESULTING FROM ADJACENT VEHICLE/CTA/PEDESTRIAN TRAFFIC AS WELL AS CONSTRUCTION OPERATIONS IN THE AREA. THE NOISE DISCOVERED DURING THE SURVEY, WAS CLEARLY AUDIBLE ABOVE THE SURROUNDING NOISES. INFORMATIONAL NOISE METER READINGS TAKEN FROM THE ADJACENT ALLEY, USING A FRESHLY CALIBRATED CASELLA CEL-62X SOUND LEVEL METER, REVEALED THE EQUIPMENT TO BE POTENTIALLY EMANATING NOISE AT AN AVERAGE DECIBEL LEVEL THAT WOULD EXCEED THE ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.FOLLOWING THE SURVEY, INSPECTOR BARNES MET WITH THE PROPERTY MANAGER OF 4 E. ELM ST. THE PROPERTY MANAGER STATED THEY WERE NOT AWARE OF THE NOISE EMANATING FROM THEIR BUILDING. THE PROPERTY MANAGER STATED THEY WOULD CONTACT THEIR SERVICE PROVIDER TO AUDIT THE EQUIPMENT EMANATING THE LOUD NOISES. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE PROPERTY MANAGER.INSPECTOR BARNES FOLLOWED UP WITH THE COMPLAINANT TO REVIEW THE FINDINGS OF THE INSPECTION. CDPH DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.628075, 41.902514012]",,8
601297255,CONSTRUCTION AND DEMOLITION,2407 W BERWYN AVE,2407,W,BERWYN,AVE,3308,2023-01-20T00:00:00.000,"[INSPECTION LOG #: 18480588 20-JAN-23 11:50:00] ON JANUARY 20, 2023, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311-DUMPING INTO RESIDENTIAL DUMPSTER COMPLAINT AT 2407 N. WESTERN AVE. UPON ARRIVING AT THE PROPERTY, I OBSERVED A THREE FLOOR, MULTI-UNIT RESIDENTIAL. I OBSERVED VEHICLES AND DUMPSTERS IN THE BACK OF THE PROPERTY. I LOOKED INTO SEVERAL DUMPSTER AND FOUND NO C  D DEBRIS WASTE, JUT REGULAR TRASH. THE CONTRACTOR DOING RENOVATION WORK AT 5252 N. WESTERN AVE., IS ALLEGEDLY DUMPING THEIR WASTE/DEBRIS INTO THE RESIDENTIAL DUMPSTER OF 2407 TO 2447 W BERWYN AVE. I OBSERVED NO DUMPSTER AT 5252 N. WESTERN AVE. I THEN WENT INSIDE AND OBSERVED THAT THEY ARE RENOVATING THE BUILDING. I OBSERVED TWO WORKERS PAINTING THE SECOND FLOOR REA SECTION. I ASKED THEM IF THE BOSS WAS AROUND AND TOLD THEM ABOUT THE COMPLAINT. THEY SAID THAT HE WASN?T THERE. I GAVE THEM MY NAME AND PHONE NUMBER AND TOLD THEM TO HAVE THE SUPERVISOR CALL ME. I ISSUED NO CITATIONS AND LEFT. AS I WAS GETTING INTO MY VEHICLE DAVID S. CALLED ME, HE TOLD ME THAT HE WAS THE PERSON IN CHARGE. I TOLD HIM THAT PEOPLE WERE COMPLAINING THAT THEY WERE THROWING THEIR DEBRIS/TRASH INTO THE RESIDENTIAL DUMPSTER. I TOLD THEM THAT IF WE CATCH THEM DOING IT, THAT THEY WILL BE FINED. I ASKED HIM WHY THEY DON?T HAVE A DUMPSTER, AND HE TOLD ME THAT THEY DID AND ONE IS COMING SOON. I TOLD THEM THAT THEY BETTER GET ONE BECAUSE I WOULD REFER IT TO STREETS AND SANITATION. I ISSUED NO CITATIONS AND LEFT. I DID CALL STREET AND SANITATION DIVISION 1 AT 6445 N. RAVENSWOOD AVE. AND REFERRED THE SITE TO THEM FOR NO DUMPSTER.",DEPT. OF PUBLIC HEALTH,2023-01-24T00:00:00.000,Point,"[-87.689906036, 41.977492986]",,4
601297638,WATER POLLUTION,9137 S LUELLA AVE,9137,S,LUELLA,AVE,13776,2023-01-23T00:00:00.000,[INSPECTION LOG #: 18974466 07-APR-23 12:00:00] SITE CONDITIONS REMAIN UNCHANGED.,DEPT. OF PUBLIC HEALTH,2023-04-07T00:00:00.000,Point,"[-87.569148041, 41.72871701]",,48
601297631,NOISE COMPLAINT,1133 N DEARBORN ST,1133,N,DEARBORN,ST,417325,2023-01-23T00:00:00.000,"[INSPECTION LOG #: 18490660 25-JAN-23 09:05:00] ON JANUARY 25, 2023, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 1133 N. DEARBORN ST. INSPECTOR BARNES ARRIVED AT 8:50AM TO ATTEMPT TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT. THE COMPLAINANT DID NOT ANSWER INSPECTOR BARNES? CALL OR RESPOND TO HIS VOICE MAIL MESSAGE.ACCORDING TO THE CITY OF CHICAGO?S 311 SYSTEM, THE COMPLAINANT STATED LOUD NOISES WERE EMANATING IN THE AREA OF THE LISTED ADDRESS.FOLLOWING HIS ATTEMPT TO CONTACT THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTO A). DURING THE SURVEY, INSPECTOR BARNES DID NOT OBSERVE THE SOUND OR DETECT A POTENTIAL SOURCE FOR THE SOUND. ADDITIONALLY, INSPECTOR BARNES OBSERVED EXTENSIVE NOISE RESULTING FROM ADJACENT VEHICLE/CTA TRAFFIC IN THE AREA. INFORMATIONAL NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS WERE GREATLY IMPACTED BY THE ADJACENT NOISE.AS THE COMPLAINANT DID NOT RESPOND TO INSPECTOR BARNES, NO FOLLOW UP COULD BE CONDUCTED. INSPECTOR BARNES DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,2023-01-25T00:00:00.000,Point,"[-87.629523979, 41.902932982]",,8
601297630,ASBESTOS WORK ORDER,1252 W COLUMBIA AVE,1252,W,COLUMBIA,AVE,379542,2023-01-23T00:00:00.000,"[INSPECTION LOG #: 18487962 23-JAN-23 14:00:00] ON JANUARY 23, 2023 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER CONDUCTED AN INSPECTION AT 1252 W. COLUMBIA AVE., CHICAGO, IL. A RESIDENT OF THE COLUMBIA AVE. CONDOMINIUMS REGISTERED A COMPLAINT STATING THAT THERE MAY BE FRIABLE ASBESTOS WITHIN THE BOILER ROOM OF THE BASEMENT. THE REPORTING INSPECTOR ENTERED THE OILER ROOM OF THE BUILDING AND IMMEDIATELY NOTED BROKEN AND MISSING INSULATION THROUGHOUT THAT PORTION OF THE BASEMENT. THE REPORTING INSPECTOR ASKED THE RESIDENT TO LEAVE THE BASEMENT AREA AS THERE WERE PIECES OF INSULATION ON THE FLOOR IN BOTH THE BOILER AREA AND BEHIND THE BOILER AREA BY STORAGE LOCKERS. THE REPORTING INSPECTOR TOOK THREE SAMPLES; TWO SAMPLES OF THERMAL SYSTEM INSULATION (TSI), AND ONE SAMPLE OF INERT MATERIAL FROM THE FLOOR. THE TWO TSI SAMPLES TESTED POSITIVE FOR CHRYSOTILE ASBESTOS, IN PERCENTAGES OF 10%-15%. THE REPORTING INSPECTOR SPOKE WITH THE HEAD OF THE CONDOMINIUM BOARD AND EXPLAINED WHAT HAD TAKEN PLACE TO DATE AND WHAT STILL NEEDED TO TAKE PLACE AT THE BUILDING. THE REPORTING INSPECTOR STATED THAT THERE NEEDED TO BE CONTINUED RESTRICTION FROM THE BOILER ROOM. THE BOILER NEEDS TO HAVE WATER ADDED WEEKLY FOR PROPER OPERATION AND THE REPORTING INSPECTOR SAID THAT THE LICENSED ABATEMENT COMPANY THEY HIRE WOULD NEED TO ASSUME THAT TASK UNTIL THE TSI WAS REMOVED AND THE AREA PROPERLY REMEDIATED. THE BOARD PRESIDENT STATED THAT THE BOARD HAD TWO ABATEMENT COMPANIES IN DISCUSSION AND THAT A SELECTION WOULD BE MADE THAT EVENING. THIS INSPECTION TO CONTINUE.",DEPT. OF PUBLIC HEALTH,2023-01-25T00:00:00.000,Point,"[-87.663042037, 42.004764011]",,1
601297623,AIR POLLUTION WORK ORDER,2837 N HALSTED ST,2837,N,HALSTED,ST,3308,2023-01-23T00:00:00.000,"[INSPECTION LOG #: 18479889 23-JAN-23 13:10:00] ON JANUARY 23, 2023, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311-AIR POLLUTION COMPLAINT AT 2837 N. HALSTED ST., REGARDING PAINT ON THE SIDEWALK. UPON ARRIVING AT THE PROPERTY, I OBSERVED A THREE FLOOR, MULTI-UNIT RESIDENTIAL/COMMERCIAL BUILDING. I OBSERVED NO PAINT NOR DEBRIS DUMPED ON THE PUBLIC WAY. I OBSERVED EVIDENCE OF RENOVATION/PAINTING OF ONE OF THE FIRST FLOOR UNIT, BUT OBSERVED NO ONE OR ACTIVITY AT THE TIME. I ISSUED NO CITATIONS AND LEFT. I WILL CLOSE OUT THE COMPLAINT REPORT.",DEPT. OF PUBLIC HEALTH,2023-01-24T00:00:00.000,Point,"[-87.648666989, 41.933880016]",,6
601297638,WATER POLLUTION,9137 S LUELLA AVE,9137,S,LUELLA,AVE,13776,2023-01-23T00:00:00.000,[INSPECTION LOG #: 18922885 31-MAR-23 13:00:00] SITE CONDITIONS REMAIN UNCHANGED.,DEPT. OF PUBLIC HEALTH,2023-04-07T00:00:00.000,Point,"[-87.569148041, 41.72871701]",,48
